"BehaviorSpace results (NetLogo 7.0.4)","Table version 2.0"
"EES4760_HW5_ex_5_4.nlogox"
"Hilltop stopping q experiment"
"09/16/2026 22:43:29:507 -0500"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","149","0","149"
"[run number]","q","random-start","stop-at-hilltop","noise","real-elevation","[step]","clumping","corridor-width"
"10","0.9","true","true","false","true","152","8.796","314.50298470215677"
"11","1","true","true","false","true","116","9.308","281.5934900800983"
"1","0","true","true","false","true","982","6.716","1549.9315574436503"
"7","0.6","true","true","false","true","898","9.372","453.7772491867251"
"8","0.7","true","true","false","true","937","8.692","413.5472238692336"
"10","0.9","true","true","false","true","153","8.796","314.5029847021567"
"11","1","true","true","false","true","117","9.308","281.5934900800982"
"3","0.2","true","true","false","true","799","8.616","1002.3181061478776"
"7","0.6","true","true","false","true","899","9.372","453.7772491867248"
"1","0","true","true","false","true","983","6.716","1550.1419201092233"
"8","0.7","true","true","false","true","938","8.692","413.54722386923305"
"11","1","true","true","false","true","118","9.308","281.59349008009815"
"7","0.6","true","true","false","true","900","9.372","453.777249186725"
"10","0.9","true","true","false","true","154","8.796","314.5029847021567"
"1","0","true","true","false","true","984","6.716","1549.5732097943032"
"8","0.7","true","true","false","true","939","8.692","413.54722386923305"
"3","0.2","true","true","false","true","800","8.616","1002.3181061478774"
"7","0.6","true","true","false","true","901","9.372","453.77724918672476"
"10","0.9","true","true","false","true","155","8.796","314.5029847021567"
"8","0.7","true","true","false","true","940","8.692","413.547223869233"
"11","1","true","true","false","true","119","9.308","281.5934900800981"
"7","0.6","true","true","false","true","902","9.372","453.77724918672465"
"3","0.2","true","true","false","true","801","8.616","1002.3181061478768"
"1","0","true","true","false","true","985","6.696","1549.074460414856"
"10","0.9","true","true","false","true","156","8.796","314.50298470215654"
"7","0.6","true","true","false","true","903","9.372","453.77724918672476"
"11","1","true","true","false","true","120","9.308","281.5934900800983"
"1","0","true","true","false","true","986","6.708","1549.185817656604"
"3","0.2","true","true","false","true","802","8.616","1002.3181061478779"
"8","0.7","true","true","false","true","941","8.692","413.54722386923373"
"10","0.9","true","true","false","true","157","8.796","314.50298470215665"
"7","0.6","true","true","false","true","904","9.372","453.7772491867248"
"11","1","true","true","false","true","121","9.308","281.5934900800985"
"1","0","true","true","false","true","987","6.696","1548.8523393604469"
"8","0.7","true","true","false","true","942","8.692","413.54722386923305"
"7","0.6","true","true","false","true","905","9.372","453.7772491867252"
"10","0.9","true","true","false","true","158","8.796","314.50298470215694"
"3","0.2","true","true","false","true","803","8.616","1002.3181061478776"
"11","1","true","true","false","true","122","9.308","281.59349008009815"
"1","0","true","true","false","true","988","6.72","1548.3606262918217"
"7","0.6","true","true","false","true","906","9.372","453.77724918672516"
"10","0.9","true","true","false","true","159","8.796","314.50298470215654"
"11","1","true","true","false","true","123","9.308","281.5934900800981"
"8","0.7","true","true","false","true","943","8.692","413.547223869233"
"3","0.2","true","true","false","true","804","8.616","1002.3181061478772"
"1","0","true","true","false","true","989","6.696","1547.0322696100914"
"10","0.9","true","true","false","true","160","8.796","314.50298470215665"
"11","1","true","true","false","true","124","9.308","281.59349008009843"
"8","0.7","true","true","false","true","944","8.692","413.54722386923305"
"7","0.6","true","true","false","true","907","9.372","453.77724918672493"
"3","0.2","true","true","false","true","805","8.616","1002.3181061478774"
"1","0","true","true","false","true","990","6.672","1546.669584145668"
"10","0.9","true","true","false","true","161","8.796","314.50298470215665"
"11","1","true","true","false","true","125","9.308","281.59349008009826"
"8","0.7","true","true","false","true","945","8.692","413.5472238692332"
"7","0.6","true","true","false","true","908","9.372","453.7772491867245"
"10","0.9","true","true","false","true","162","8.796","314.5029847021566"
"3","0.2","true","true","false","true","806","8.616","1002.3181061478774"
"11","1","true","true","false","true","126","9.308","281.5934900800983"
"1","0","true","true","false","true","991","6.672","1546.5039506681237"
"8","0.7","true","true","false","true","946","8.692","413.5472238692333"
"7","0.6","true","true","false","true","909","9.372","453.7772491867249"
"10","0.9","true","true","false","true","163","8.796","314.50298470215665"
"1","0","true","true","false","true","992","6.672","1546.0744082486897"
"11","1","true","true","false","true","127","9.308","281.5934900800983"
"3","0.2","true","true","false","true","807","8.616","1002.3181061478781"
"8","0.7","true","true","false","true","947","8.692","413.5472238692329"
"1","0","true","true","false","true","993","6.668","1546.4884410096313"
"7","0.6","true","true","false","true","910","9.372","453.777249186725"
"11","1","true","true","false","true","128","9.308","281.5934900800982"
"10","0.9","true","true","false","true","164","8.796","314.50298470215665"
"8","0.7","true","true","false","true","948","8.692","413.547223869233"
"3","0.2","true","true","false","true","808","8.616","1002.3181061478766"
"7","0.6","true","true","false","true","911","9.372","453.77724918672516"
"1","0","true","true","false","true","994","6.684","1546.8133185583356"
"10","0.9","true","true","false","true","165","8.796","314.5029847021567"
"11","1","true","true","false","true","129","9.308","281.5934900800982"
"8","0.7","true","true","false","true","949","8.692","413.5472238692334"
"3","0.2","true","true","false","true","809","8.616","1002.3181061478776"
"7","0.6","true","true","false","true","912","9.372","453.77724918672493"
"10","0.9","true","true","false","true","166","8.796","314.50298470215677"
"8","0.7","true","true","false","true","950","8.692","413.5472238692335"
"11","1","true","true","false","true","130","9.308","281.5934900800983"
"1","0","true","true","false","true","995","6.684","1547.0337184494726"
"3","0.2","true","true","false","true","810","8.616","1002.3181061478768"
"7","0.6","true","true","false","true","913","9.372","453.777249186725"
"8","0.7","true","true","false","true","951","8.692","413.5472238692332"
"10","0.9","true","true","false","true","167","8.796","314.5029847021567"
"3","0.2","true","true","false","true","811","8.616","1002.3181061478774"
"11","1","true","true","false","true","131","9.308","281.5934900800982"
"1","0","true","true","false","true","996","6.684","1546.8496091894476"
"8","0.7","true","true","false","true","952","8.692","413.547223869233"
"7","0.6","true","true","false","true","914","9.372","453.77724918672493"
"3","0.2","true","true","false","true","812","8.616","1002.3181061478772"
"11","1","true","true","false","true","132","9.308","281.593490080098"
"1","0","true","true","false","true","997","6.668","1545.7557803072918"
"10","0.9","true","true","false","true","168","8.796","314.50298470215654"
"8","0.7","true","true","false","true","953","8.692","413.54722386923333"
"7","0.6","true","true","false","true","915","9.372","453.7772491867249"
"3","0.2","true","true","false","true","813","8.616","1002.3181061478776"
"10","0.9","true","true","false","true","169","8.796","314.5029847021567"
"11","1","true","true","false","true","133","9.308","281.59349008009843"
"1","0","true","true","false","true","998","6.668","1545.973016569551"
"7","0.6","true","true","false","true","916","9.372","453.7772491867249"
"8","0.7","true","true","false","true","954","8.692","413.547223869233"
"3","0.2","true","true","false","true","814","8.616","1002.3181061478772"
"10","0.9","true","true","false","true","170","8.796","314.5029847021565"
"7","0.6","true","true","false","true","917","9.372","453.77724918672493"
"1","0","true","true","false","true","999","6.668","1546.1028851835308"
"11","1","true","true","false","true","134","9.308","281.5934900800984"
"3","0.2","true","true","false","true","815","8.616","1002.3181061478772"
"8","0.7","true","true","false","true","955","8.692","413.54722386923333"
"7","0.6","true","true","false","true","918","9.372","453.7772491867247"
"10","0.9","true","true","false","true","171","8.796","314.50298470215654"
"3","0.2","true","true","false","true","816","8.616","1002.3181061478776"
"8","0.7","true","true","false","true","956","8.692","413.547223869233"
"11","1","true","true","false","true","135","9.308","281.5934900800982"
"7","0.6","true","true","false","true","919","9.372","453.7772491867249"
"10","0.9","true","true","false","true","172","8.796","314.5029847021567"
"8","0.7","true","true","false","true","957","8.692","413.54722386923333"
"7","0.6","true","true","false","true","920","9.372","453.7772491867248"
"3","0.2","true","true","false","true","817","8.616","1002.3181061478774"
"11","1","true","true","false","true","136","9.308","281.5934900800982"
"10","0.9","true","true","false","true","173","8.796","314.5029847021566"
"8","0.7","true","true","false","true","958","8.692","413.5472238692331"
"7","0.6","true","true","false","true","921","9.372","453.77724918672465"
"11","1","true","true","false","true","137","9.308","281.5934900800982"
"3","0.2","true","true","false","true","818","8.616","1002.3181061478781"
"8","0.7","true","true","false","true","959","8.692","413.54722386923305"
"10","0.9","true","true","false","true","174","8.796","314.5029847021567"
"8","0.7","true","true","false","true","960","8.692","413.54722386923305"
"7","0.6","true","true","false","true","922","9.372","453.77724918672527"
"11","1","true","true","false","true","138","9.308","281.593490080098"
"3","0.2","true","true","false","true","819","8.616","1002.3181061478772"
"10","0.9","true","true","false","true","175","8.796","314.50298470215654"
"8","0.7","true","true","false","true","961","8.692","413.54722386923305"
"7","0.6","true","true","false","true","923","9.372","453.77724918672493"
"3","0.2","true","true","false","true","820","8.616","1002.3181061478771"
"11","1","true","true","false","true","139","9.308","281.5934900800982"
"8","0.7","true","true","false","true","962","8.692","413.5472238692333"
"10","0.9","true","true","false","true","176","8.796","314.50298470215665"
"7","0.6","true","true","false","true","924","9.372","453.77724918672453"
"8","0.7","true","true","false","true","963","8.692","413.54722386923305"
"3","0.2","true","true","false","true","821","8.616","1002.3181061478772"
"11","1","true","true","false","true","140","9.308","281.59349008009843"
"10","0.9","true","true","false","true","177","8.796","314.5029847021567"
"7","0.6","true","true","false","true","925","9.372","453.7772491867249"
"8","0.7","true","true","false","true","964","8.692","413.54722386923333"
"3","0.2","true","true","false","true","822","8.616","1002.3181061478776"
"10","0.9","true","true","false","true","178","8.796","314.5029847021566"
"11","1","true","true","false","true","141","9.308","281.5934900800983"
